index,blockTime,tickCumulative,secondsPerLiquidityCumulativeX128,initialized
48,1710955871,18127841704798,198044337547995419765818016649005175636902,true
49,1710955991,18127865136958,198044337547995419770983109853582394544942,true
50,1710956171,18127900284298,198044337547995419778730749660448222907003,true
51,1710956207,18127907314126,198044337547995419780280277621821388579415,true
52,1710956759,18128015108134,198044337547995419804039706362876595556403,true
53,1710956771,18128017451578,198044337547995419804556215683334317447207,true
54,1710956783,18128019795070,198044337547995419805072725003792039338011,true
55,1710956807,18128024482318,198044337547995419806105564997995490180985,true
56,1710956819,18128026826014,198044337547995419806621984995097215602472,true
57,1710956855,18128033857210,198044337547995419808171244986402391866933,true
58,1710956867,18128036201038,198044337547995419808687664983504117288420,true
59,1710956879,18128038544974,198044337547995419809204084980605842709907,true
60,1710957071,18128076048910,198044337547995419817466804934233449453703,true
61,1710957539,18128167466626,198044337547995419837607184821200740891706,true
62,1710957551,18128169810610,198044337547995419838123604818302466313193,true
63,1710957563,18128172154486,198044337547995419838640024815404191734680,true
64,1710957623,18128183873266,198044337547995419841222124800912818842116,true
65,1710957647,18128188559938,198044337547995419842255143441828262623724,true
66,1710957923,18128242453354,198044337547995419854134857812355866112218,true
67,1710957959,18128249481994,198044337547995419855684385773729031784630,true
68,1710958007,18128258852458,198044337547995419857750798197720385042367,true
69,1710958367,18128329129138,198044337547995419873248891377655534475400,true
70,1710958391,18128333814178,198044337547995419874282097589651211104268,true
71,1710958403,18128336156650,198044337547995419874798700695649049418702,true
72,1710958463,18128347868530,198044337547995419877381716225638240990874,true
73,1710958583,18128371291210,198044337547995419882547747285616624135218,true
74,1710958595,18128373633574,198044337547995419883064350391614462449652,true
75,1710958643,18128383003366,198044337547995419885130762815605815707389,true
76,1710958679,18128390031610,198044337547995419886680572133599330650692,true
77,1710958763,18128406431350,198044337547995419890296793875584198851733,true
78,1710958787,18128411117470,198044337547995419891329812516499642633341,true
79,1710959111,18128474383006,198044337547995419905275564168858133685051,true
80,1710959351,18128521246606,198044337547995419915605750578012571501132,true
81,1710959651,18128579823706,198044337547995419928518483589455618771234,true
82,1710959675,18128584510042,198044337547995419929551502230371062552842,true
83,1710959723,18128593883194,198044337547995419931617539512201950116058,true
84,1710959759,18128600913382,198044337547995419933167067473575115788470,true
85,1710959903,18128629034134,198044337547995419939365138231065429446576,true
86,1710959915,18128631377398,198044337547995419939881644127522955584751,true
87,1710959975,18128643093058,198044337547995419942464173609810586275628,true
88,1710959987,18128645436130,198044337547995419942980679506268112413803,true
89,1710959999,18128647779118,198044337547995419943497185402725638551978,true
90,1710960011,18128650122094,198044337547995419944013691299183164690153,true
91,1710960023,18128652465022,198044337547995419944530197195640690828328,true
92,1710960035,18128654807770,198044337547995419945046796876394794177254,true
93,1710960503,18128746174474,198044337547995419965194184425804824785400,true
94,1710960695,18128783653258,198044337547995419973459779317870478368229,true
95,1710960731,18128790680278,198044337547995419975009578360132788415009,true
96,1710960743,18128793022450,198044337547995419975526178040886891763935,true
97,1710960755,18128795364574,198044337547995419976042837564968566384654,true
98,1710960803,18128804732542,198044337547995419978109475661295264867531,true
99,1710960815,18128807074414,198044337547995419978626135185376939488250,true
100,1710960827,18128809415914,198044337547995419979142794709458614108969,true
101,1710960839,18128811757390,198044337547995419979659454233540288729688,true
102,1710960887,18128821123102,198044337547995419981726794515064352374897,true
103,1710960899,18128823464446,198044337547995419982243629585445368286199,true
104,1710960923,18128828146558,198044337547995419983277299726207400108803,true
105,1710960935,18128830487506,198044337547995419983794134796588416020105,true
106,1710960947,18128832828238,198044337547995419984310969866969431931407,true
107,1710961007,18128844530818,198044337547995419986833422413869922014748,true
108,1710961091,18128860912918,198044337547995419990364855979530608131425,true
109,1710961319,18128905378390,198044337547995419999950175657752470448122,true
110,1710961355,18128912399542,198044337547995420001463647185892764498126,true
111,1710961427,18128926442782,198044337547995420004490590242173352598135,true
112,1710961463,18128933464546,198044337547995420006004061770313646648139,true
113,1710961859,18129010705534,198044337547995420022652248579856881198191,true
114,1710962147,18129066880510,198044337547995420034760020804979233598229,true
115,1710962243,18129085605406,198044337547995420038795944880020017731575,true
116,1710962255,18129087946054,198044337547995420039300435389400115748243,true
117,1710962267,18129090286750,198044337547995420039804925898780213764911,true
118,1710962279,18129092627542,198044337547995420040321760969161229676213,true
119,1710962339,18129104331982,198044337547995420042905936321066309232724,true
120,1710962543,18129144128098,198044337547995420051692132517543579724863,true
121,1710962555,18129146469154,198044337547995420052208967587924595636165,true
122,1710962639,18129162857050,198044337547995420055826813080591707015281,true
123,1710962651,18129165198274,198044337547995420056343648150972722926583,true
124,1710963827,18129394642930,198044337547995420106993485048312282234211,true
125,1710964115,18129450829138,198044337547995420119397526737456664105466,true
126,1710964163,18129460193218,198044337547995420121464867018980727750675,true
127,1710964247,18129476579602,198044337547995420125082712511647839129791,true
128,1710965135,18129649798210,198044337547995420163328507719843016566163,true
129,1710965147,18129652138918,198044337547995420163832998229223114582831,true
130,1710965171,18129656820190,198044337547995420164841979247983310616167,true
131,1710965183,18129659160550,198044337547995420165346469757363408632835,true
132,1710965195,18129661500778,198044337547995420165850960266743506649503,true
133,1710965243,18129670861258,198044337547995420167868922304263898716176,true
134,1710965255,18129673201258,198044337547995420168373412813643996732844,true
135,1710965375,18129696600418,198044337547995420173567765312127793676427,true
136,1710965447,18129710639554,198044337547995420176684376811218071842576,true
137,1710965579,18129736377706,198044337547995420182398164559550248480517,true
138,1710965651,18129750416410,198044337547995420185514776058640526646666,true
139,1710965879,18129794872078,198044337547995420195384045805759740839474,true
140,1710966047,18129827628718,198044337547995420202656139303637056560490,true
141,1710966095,18129836987470,198044337547995420204733880303030575337923,true
142,1710966107,18129839327146,198044337547995420205253315552878955032281,true
143,1710966203,18129858040906,198044337547995420209407968019114596717404,true
144,1710966215,18129860380054,198044337547995420209927299577394051928044,true
145,1710966227,18129862719142,198044337547995420210446631135673507138684,true
146,1710966287,18129874413742,198044337547995420213043288927070783191886,true
147,1710966359,18129888446326,198044337547995420216159278276747514455728,true
148,1710966395,18129895462438,198044337547995420217717272951585880087649,true
149,1710966431,18129902478478,198044337547995420219275267626424245719570,true
150,1710966443,18129904817110,198044337547995420219794599184703700930210,true
151,1710966455,18129907155706,198044337547995420220313930742983156140850,true
152,1710966479,18129911832706,198044337547995420221352460106414870274389,true
153,1710966539,18129923524666,198044337547995420223948783514994155608236,true
154,1710966647,18129944568790,198044337547995420228622165650436869209161,true
155,1710966719,18129958597918,198044337547995420231737753740732011609778,true
156,1710966731,18129960936070,198044337547995420232257018422447868676547,true
157,1710966743,18129963274078,198044337547995420232776283104163725743316,true
158,1710967019,18130017044398,198044337547995420244719370783628438279014,true
159,1710967031,18130019382166,198044337547995420245234651917704689283939,true
160,1710967067,18130026394750,198044337547995420246780495319933442298715,true
161,1710967127,18130038082330,198044337547995420249356900990314697323343,true
162,1710967163,18130045094698,198044337547995420250902744392543450338119,true
163,1710967187,18130049769490,198044337547995420251933306660695952347970,true
164,1710967271,18130066131178,198044337547995420255540274599229709382449,true
165,1710967295,18130070806186,198044337547995420256570836867382211392300,true
166,1710967379,18130087169134,198044337547995420260177804805915968426779,true
167,1710967511,18130112883394,198044337547995420265845897280754729480960,true
168,1710967523,18130115221042,198044337547995420266361178414830980485885,true
169,1710967595,18130129246714,198044337547995420269452865219288486515438,true
170,1710968111,18130229769190,198044337547995420291609953984567279727239,true
171,1710968183,18130243795654,198044337547995420294701640789024785756792,true
172,1710968195,18130246133074,198044337547995420295216921923101036761717,true
173,1710968315,18130269506554,198044337547995420300369733263863546810973,true
174,1710968363,18130278856426,198044337547995420302430857800168550830675,true
175,1710968483,18130302232546,198044337547995420307583669140931060879931,true
176,1710968951,18130393400350,198044337547995420327679633369904850072029,true
177,1710968987,18130400413294,198044337547995420329225476772133603086805,true
178,1710969239,18130449504406,198044337547995420340046380587734874190242,true
179,1710969287,18130458854614,198044337547995420342107505124039878209944,true
180,1710969299,18130461192118,198044337547995420342622786258116129214869,true
181,1710969311,18130463529466,198044337547995420343138067392192380219794,true
182,1710969371,18130475215606,198044337547995420345714473062573635244422,true
183,1710969419,18130484564278,198044337547995420347775597598878639264124,true
184,1710969443,18130489238470,198044337547995420348808908534072056900661,true
185,1710969935,18130585056454,198044337547995420369991782705537118449689,true
186,1710969971,18130592067166,198044337547995420371541749108327244904495,true
187,1710969983,18130594403854,198044337547995420372058404575923953722763,true
188,1710970031,18130603750174,198044337547995420374125026446310788995838,true
189,1710970055,18130608423046,198044337547995420375158337381504206632375,true
190,1710970247,18130645804294,198044337547995420383442286396373257973293,true
191,1710970391,18130673841670,198044337547995420389642152007533763792520,true
192,1710970523,18130699543786,198044337547995420395325362151097560793478,true
193,1710970607,18130715900266,198044337547995420398941950424274522521360,true
194,1710971351,18130860783106,198044337547995420430974589415270469254037,true
195,1710972035,18130993986634,198044337547995420460423951068282871895369,true
196,1710972131,18131012681770,198044337547995420464557194809056542441520,true
197,1710972155,18131017355530,198044337547995420465590505744249960078057,true
198,1710972179,18131022029146,198044337547995420466623816679443377714594,true
199,1710972191,18131024365894,198044337547995420467140472147040086532862,true
200,1710972203,18131026702522,198044337547995420467657127614636795351130,true
201,1710972227,18131031375514,198044337547995420468690438549830212987667,true
202,1710972251,18131036048242,198044337547995420469656159213914363491217,true
203,1710972263,18131038384606,198044337547995420470138980464481922741924,true
204,1710972287,18131043057214,198044337547995420471104622965617041243339,true
205,1710972323,18131050066090,198044337547995420472553086717319718995462,true
206,1710972347,18131054738578,198044337547995420473518729218454837496877,true
207,1710972959,18131173886410,198044337547995420498142612997400359282982,true
208,1710973103,18131201919466,198044337547995420503936468004211070291477,true
209,1710973307,18131241635002,198044337547995420512144429263859577553512,true
210,1710973319,18131243971270,198044337547995420512627250514427136804219,true
211,1710973355,18131250980506,198044337547995420514177082687480766326659,true
212,1710974123,18131400511642,198044337547995420547240169045958196138715,true
213,1710974135,18131402847430,198044337547995420547722990296525755389422,true
214,1710974159,18131407519390,198044337547995420548688632797660873890837,true
215,1710974279,18131430879310,198044337547995420553516845303336466397916,true
216,1710974303,18131435551318,198044337547995420554482487804471584899331,true
217,1710974327,18131440223470,198044337547995420555448130305606703400746,true
218,1710974531,18131479939618,198044337547995420563656091565255210662781,true
219,1710974603,18131493953914,198044337547995420566553019068660566167028,true
220,1710974615,18131496289714,198044337547995420567035840319228125417735,true
221,1710974639,18131500961506,198044337547995420568001482820363243919150,true
222,1710974747,18131521985110,198044337547995420572346874075471277175521,true
223,1710974771,18131526657166,198044337547995420573312516576606395676936,true
224,1710974903,18131552353606,198044337547995420578623550332849547434723,true
225,1710974951,18131561697814,198044337547995420580554835335119784437554,true
226,1710974963,18131564033938,198044337547995420581037656585687343688261,true
227,1710975023,18131575715098,198044337547995420583451762838525139941800,true
228,1710975071,18131585060314,198044337547995420585383047840795376944631,true
229,1710975083,18131587396654,198044337547995420585865869091362936195338,true
230,1710975131,18131596742206,198044337547995420587797154093633173198169,true
231,1710975143,18131599078606,198044337547995420588313764817984383038982,true
232,1710975155,18131601415018,198044337547995420588830375542335592879795,true
233,1710975455,18131659825918,198044337547995420601745643651115838900129,true
234,1710975479,18131664498646,198044337547995420602711286152250957401544,true
235,1710975503,18131669171254,198044337547995420603676928653386075902959,true
236,1710975635,18131694868486,198044337547995420608987962409629227660746,true
237,1710975671,18131701876786,198044337547995420610436426161331905412869,true
238,1710976127,18131790648586,198044337547995420628783633682899156939771,true
239,1710976463,18131856057034,198044337547995420642302628698790815959593,true
240,1710976559,18131874744778,198044337547995420646165198703331289965256,true
241,1710976619,18131886424378,198044337547995420648579304956169086218795,true
242,1710976727,18131907447550,198044337547995420652924696211277119475166,true
243,1710976763,18131914454950,198044337547995420654373159962979797227289,true
244,1710978395,18132232122118,198044337547995420720036850040167855323570,true
245,1710978527,18132257817634,198044337547995420725347883796411007081357,true
246,1710978611,18132274169242,198044337547995420728727632550383921836312,true
247,1710979307,18132409652602,198044337547995420756731265083302358377373,true
248,1710979427,18132433012282,198044337547995420761559477588977950884452,true
249,1710979583,18132463380646,198044337547995420767836153846356221143655,true
250,1710979643,18132475061026,198044337547995420770250260099194017397194,true
251,1710979679,18132482069542,198044337547995420771698723850896695149317,true
252,1710980423,18132626915926,198044337547995420801633641386085368693210,true
253,1710980435,18132629252122,198044337547995420802116462636652927943917,true
254,1710980687,18132678309970,198044337547995420812255708898571672208784,true
255,1710980735,18132687654370,198044337547995420814186993900841909211615,true
256,1710980783,18132696999010,198044337547995420816118278903112146214446,true
257,1710980807,18132701671570,198044337547995420817083921404247264715861,true
258,1710980819,18132704007886,198044337547995420817566742654814823966568,true
259,1710981143,18132767088742,198044337547995420830602916420138923735682,true
260,1710981155,18132769424950,198044337547995420831085737670706482986389,true
261,1710981383,18132813812674,198044337547995420840259341431490108749840,true
262,1710981611,18132858199942,198044337547995420849432945192273734513291,true
263,1710981623,18132860536030,198044337547995420849915766442841293763998,true
264,1710981647,18132865207870,198044337547995420850881408943976412265413,true
265,1710981695,18132874551310,198044337547995420852812693946246649268244,true
266,1710981707,18132876886942,198044337547995420853295597343485398349407,true
267,1710981719,18132879222550,198044337547995420853778500740724147430570,true
268,1710981755,18132886229230,198044337547995420855227210932440394674060,true
269,1710981767,18132888564742,198044337547995420855710114329679143755223,true
270,1710981815,18132897906118,198044337547995420857641727918634140079876,true
271,1710981827,18132900241366,198044337547995420858124631315872889161039,true
272,1710981971,18132928263910,198044337547995420863919472082737878134999,true
273,1710982391,18133009998010,198044337547995420880821090986094095975716,true
274,1710982463,18133024010218,198044337547995420883718511369526590462696,true
275,1710982475,18133026345718,198044337547995420884201414766765339543859,true
276,1710982535,18133038023578,198044337547995420886615931752959084949675,true
277,1710982847,18133098750010,198044337547995420899171420081166561059922,true
278,1710982883,18133105756978,198044337547995420900620130272882808303412,true
279,1710985043,18133526183698,198044337547995420987527955375043473430843,true
280,1710985055,18133528519426,198044337547995420988010776625611032681550,true
281,1710985271,18133570564258,198044337547995420996701559135827099194293,true
282,1710985355,18133586915278,198044337547995421000081307889800013949248,true
283,1710986375,18133785464398,198044337547995421041121114188042550259424,true
284,1710986459,18133801815418,198044337547995421044500862942015465014379,true
285,1710986471,18133804151206,198044337547995421044983684192583024265086,true
286,1710986591,18133827508006,198044337547995421049811896698258616772165,true
287,1710986843,18133876555270,198044337547995421059952868040272347476595,true
288,1710987539,18134012016358,198044337547995421087961265080119794184069,true
289,1710987551,18134014351882,198044337547995421088444168477358543265232,true
290,1710987575,18134019022402,198044337547995421089409975271836041427558,true
291,1710987587,18134021357590,198044337547995421089892878669074790508721,true
292,1710987683,18134040037654,198044337547995421093756105846984783158027,true
293,1710987743,18134051711974,198044337547995421096171152512187211070918,true
294,1710989807,18134453306518,198044337547995421179248757795150731274372,true
295,1710989831,18134457976318,198044337547995421180214776461231702439528,true
296,1710990911,18134668124878,198044337547995421223676082212719119744229,true
297,1710991691,18134819903518,198044337547995421255064803033237810019846,true
298,1710991715,18134824573774,198044337547995421256030609827715308182172,true
299,1710991751,18134831579590,198044337547995421257479320019431555425662,true
300,1710992315,18134941339630,198044337547995421280175779689652762240339,true
301,1710992723,18135020740510,198044337547995421296594261580653291256082,true
302,1710992747,18135025411318,198044337547995421297560054633065087080537,true
303,1710992759,18135027746782,198044337547995421298042951159270984992764,true
304,1710992771,18135030082330,198044337547995421298525847685476882904991,true
305,1710992807,18135037089406,198044337547995421299974290831093346980077,true
306,1710992903,18135055775806,198044337547995421303836805886070584513642,true
307,1710992927,18135060447550,198044337547995421304802434649814893897033,true
308,1710993083,18135090814666,198044337547995421311079021614152904889076,true
309,1710993095,18135093150742,198044337547995421311561835996025059580771,true
310,1710993107,18135095486866,198044337547995421312044650377897214272466,true
311,1710993227,18135118849066,198044337547995421316872794196618761189422,true
312,1710993491,18135170246962,198044337547995421327494710597806164406726,true
313,1710993935,18135256685770,198044337547995421345358842727075887999464,true
314,1710995819,18135623485498,198044337547995421421160700681004174595679,true
315,1710995831,18135625821886,198044337547995421421643515062876329287374,true
316,1710995999,18135658532662,198044337547995421428875955111747276799748,true
317,1710996191,18135695919094,198044337547995421437141600881885502528176,true
318,1710997451,18135941267554,198044337547995421491384901248417608870984,true
319,1710997571,18135964634674,198044337547995421496550929854753999951251,true
320,1710997595,18135969308194,198044337547995421497584135576021278167304,true
321,1710997703,18135990340006,198044337547995421502233561321724030139544,true
322,1710997715,18135992676922,198044337547995421502750164182357669247570,true
323,1710997931,18136034744002,198044337547995421512049015673763173192051,true
324,1710997967,18136041755398,198044337547995421513594702093568916062427,true
325,1710998171,18136081489090,198044337547995421522353591805801458994563,true
326,1710998183,18136083826474,198044337547995421522868820612403373284688,true
327,1710998219,18136090838842,198044337547995421524414507032209116155064,true
328,1710998279,18136102526302,198044337547995421526990651065218687605692,true
329,1710998315,18136109538922,198044337547995421528536337485024430476068,true
330,1710998363,18136118889418,198044337547995421530597252711432087636570,true
331,1710998411,18136128240058,198044337547995421532658167937839744797072,true
332,1710998471,18136139928958,198044337547995421535234311970849316247700,true
333,1710998495,18136144604590,198044337547995421536264769584053144827951,true
334,1710998531,18136151618218,198044337547995421537822404210313812741187,true
335,1710998543,18136153956142,198044337547995421538341615752400702045599,true
336,1710998603,18136165646302,198044337547995421540937673462835148567659,true
337,1710998927,18136228773166,198044337547995421554956385099181159786785,true
338,1710999011,18136245138466,198044337547995421558590865893789384917669,true
339,1710999047,18136252151770,198044337547995421560136552313595127788045,true
340,1710999059,18136254489466,198044337547995421560651781120197042078170,true
341,1710999275,18136296567346,198044337547995421569925899639031499300431,true
342,1710999323,18136305917890,198044337547995421571986814865439156460933,true
343,1711000043,18136446173890,198044337547995421602900543261554013868472,true
344,1711000295,18136495262482,198044337547995421613720348200194213961110,true
345,1711000511,18136537337338,198044337547995421622994466719028671183371,true
346,1711000547,18136544349634,198044337547995421624540153138834414053747,true
347,1711000583,18136551361498,198044337547995421626085839558640156924123,true
348,1711000595,18136553698738,198044337547995421626601068365242071214248,true
349,1711000607,18136556035846,198044337547995421627117671225875710322274,true
350,1711000655,18136565384038,198044337547995421629184082668410266754381,true
351,1711000667,18136567720846,198044337547995421629700685529043905862407,true
352,1711000679,18136570057570,198044337547995421630217288389677544970433,true
353,1711000703,18136574730874,198044337547995421631250494110944823186486,true
354,1711000763,18136586413894,198044337547995421633833508414113018726619,true
355,1711000883,18136609779214,198044337547995421638999537020449409806886,true
356,1711000895,18136612115470,198044337547995421639482351402321564498581,true
357,1711000943,18136621460254,198044337547995421641413608929810183265363,true
358,1711001231,18136677525790,198044337547995421653001154094741895866058,true
359,1711001243,18136679861770,198044337547995421653483968476614050557753,true
360,1711001291,18136689205546,198044337547995421655415226004102669324535,true
361,1711003187,18137058271426,198044337547995421731699898339903110612446,true
362,1711003271,18137074623118,198044337547995421735079599013008193454315,true
363,1711003415,18137102655166,198044337547995421740873371595474049754662,true
364,1711004483,18137310565930,198044337547995421783843851582095817315573,true
365,1711004531,18137319910282,198044337547995421785775109109584436082355,true
366,1711004579,18137329254682,198044337547995421787706366637073054849137,true
367,1711005515,18137511471418,198044337547995421825365888423101120801396,true
368,1711005527,18137513807482,198044337547995421825848702804973275493091,true
369,1711005575,18137523151450,198044337547995421827779960332461894259873,true
370,1711005887,18137583883498,198044337547995421840333134261137916243959,true
371,1711006067,18137618920678,198044337547995421847575349989220236619393,true
372,1711006103,18137625927790,198044337547995421849023793134836700694479,true
373,1711007159,18137831466574,198044337547995421891518687440955716970520,true
374,1711007315,18137861831350,198044337547995421897795274405293727962563,true
375,1711008419,18138076727158,198044337547995421942214197537531959598561,true
376,1711008479,18138088405978,198044337547995421944628269446892733057039,true
377,1711008503,18138093077434,198044337547995421945593898210637042440430,true
378,1711008527,18138097748698,198044337547995421946559691263048838264885,true
379,1711008539,18138100084030,198044337547995421947042587789254736177112,true
380,1711009163,18138221518798,198044337547995421972153207151961427612954,true
381,1711009403,18138268223758,198044337547995421981811137676079385857508,true
382,1711010327,18138448036930,198044337547995422018994170193933525099044,true
383,1711010543,18138490070530,198044337547995422027686307665639687519143,true
384,1711010567,18138494740786,198044337547995422028652100718051483343598,true
385,1711010579,18138497075878,198044337547995422029134997244257381255825,true
386,1711010783,18138536771422,198044337547995422037344238189757645763696,true
387,1711010807,18138541441390,198044337547995422038310031242169441588151,true
388,1711010819,18138543776278,198044337547995422038793033701162133316656,true
389,1711011047,18138588128890,198044337547995422047970080422023276158264,true
390,1711011059,18138590463106,198044337547995422048452073312250100034489,true
391,1711011071,18138592797238,198044337547995422048934066202476923910714,true
392,1711011251,18138627808858,198044337547995422056163959555879282054103,true
393,1711011923,18138758518234,198044337547995422083155561408581419122758,true
394,1711012583,18138886890874,198044337547995422109665170371056732315187,true
395,1711012859,18138940574806,198044337547995422120751006846273681468384,true
396,1711012895,18138947577058,198044337547995422122196776403432917073426,true
397,1711013051,18138977920930,198044337547995422128461777817789604695276,true
398,1711013231,18139012933090,198044337547995422135653327476893209081367,true
399,1711013423,18139050280546,198044337547995422143324313779937053759865,true
400,1711013459,18139057283230,198044337547995422144762623711757774637083,true
401,1711013579,18139080626110,198044337547995422149567671674928874288266,true
402,1711013639,18139092297910,198044337547995422151970195656514424113857,true
403,1711013903,18139143654886,198044337547995422162541301175490843346461,true
404,1711013927,18139148323822,198044337547995422163502310768125063276697,true
405,1711013951,18139152992878,198044337547995422164463320360759283206933,true
406,1711014035,18139169335246,198044337547995422167826853934979052962761,true
407,1711014047,18139171669978,198044337547995422168307358731296162927879,true
408,1711014059,18139174004878,198044337547995422168787863527613272892997,true
409,1711014071,18139176339862,198044337547995422169268263483773860606924,true
410,1711014215,18139204360246,198044337547995422175033062957700913174053,true
411,1711014275,18139216035706,198044337547995422177435062738503851743690,true
412,1711014287,18139218370894,198044337547995422177915462694664439457617,true
413,1711014311,18139223041438,198044337547995422178876262606985614885471,true
414,1711016015,18139554661990,198044337547995422247093056381789070263170,true
415,1711016135,18139578014950,198044337547995422251897055943394947402444,true
416,1711017659,18139874588398,198044337547995422312907850375789587071231,true
417,1711017731,18139888599958,198044337547995422315790250112753113354795,true
418,1711017851,18139911953038,198044337547995422320594249674358990494069,true
419,1711018463,18140031054970,198044337547995422345094647438548963904369,true
420,1711018475,18140033390218,198044337547995422345575047394709551618296,true
421,1711020311,18140390679490,198044337547995422419076240687279471849197,true
422,1711020335,18140395350010,198044337547995422420037040599600647277051,true
423,1711020443,18140416367782,198044337547995422424360640205045936702398,true
424,1711020455,18140418703102,198044337547995422424841040161206524416325,true
425,1711020467,18140421038482,198044337547995422425321440117367112130252,true
426,1711020479,18140423373934,198044337547995422425801840073527699844179,true
427,1711020935,18140512124302,198044337547995422444057038407630032973422,true
428,1711022963,18140906815690,198044337547995422525244630998769356627163,true
429,1711023095,18140932505134,198044337547995422530529030516535821480365,true
430,1711024163,18141140348614,198044337547995422573284626614828128019909,true
431,1711024223,18141152024914,198044337547995422575686626395631066589546,true
432,1711024247,18141156695266,198044337547995422576647426307952242017400,true
433,1711024259,18141159030106,198044337547995422577127931104269351982518,true
434,1711024487,18141203391610,198044337547995422586257522234294441319767,true
435,1711024547,18141215065990,198044337547995422588660046215879991145358,true
436,1711025099,18141322472494,198044337547995422610763266846467049540803,true
437,1711025111,18141324807502,198044337547995422611243666802627637254730,true
438,1711025123,18141327142654,198044337547995422611724066758788224968657,true
439,1711025135,18141329477854,198044337547995422612204466714948812682584,true
440,1711025147,18141331813102,198044337547995422612684866671109400396511,true
441,1711025159,18141334148410,198044337547995422613165266627269988110438,true
442,1711025447,18141390197818,198044337547995422624694865575124093244697,true
443,1711025483,18141397203850,198044337547995422626136065443605856386479,true
444,1711026167,18141530310934,198044337547995422653518862944759356080344,true
445,1711026359,18141567672790,198044337547995422661205262243328759503183,true
446,1711027919,18141871223830,198044337547995422723657256544205162313753,true
447,1711027931,18141873558742,198044337547995422724137761340522272278871,true
448,1711027967,18141880563226,198044337547995422725579275729473602174226,true
449,1711028111,18141908576842,198044337547995422731345333285278921755646,true
450,1711028123,18141910911430,198044337547995422731825838081596031720764,true
451,1711028135,18141913246186,198044337547995422732306342877913141685882,true
452,1711028267,18141938930218,198044337547995422737591895637401351302184,true
453,1711028723,18142027658698,198044337547995422755847093971503684431427,true
454,1711028735,18142029993838,198044337547995422756327493927664272145354,true
455,1711028831,18142048675246,198044337547995422760170693576948973856773,true
456,1711028855,18142053345646,198044337547995422761131493489270149284627,true
457,1711029347,18142149102622,198044337547995422780827891691854245555652,true
458,1711029455,18142170122986,198044337547995422785151491297299534980999,true
459,1711029467,18142172458630,198044337547995422785631891253460122694926,true
460,1711029635,18142205158486,198044337547995422792356352478486281042209,true
461,1711029659,18142209830038,198044337547995422793316989796347160806106,true
462,1711030283,18142331292262,198044337547995422818293560060730034667444,true
463,1711030331,18142340635318,198044337547995422820214834696451794195239,true
